Time,ObjectX,ObjectY,ObjectZ,CameraX,CameraY,CameraZ,Distance,DeltaDistance,InitialDistance
36.50,0.0000,1.5000,1.5000,0.5962,1.1857,0.4035,1.2871,-0.2280,1.5151
36.64,0.0000,1.5000,1.5000,0.5907,1.1870,0.4041,1.2837,-0.2314,1.5151
36.77,0.0000,1.5000,1.5000,0.5846,1.1869,0.4060,1.2793,-0.2358,1.5151
36.87,0.0000,1.5000,1.5000,0.5796,1.1874,0.4067,1.2763,-0.2387,1.5151
36.97,0.0000,1.5000,1.5000,0.5750,1.1870,0.4075,1.2736,-0.2415,1.5151
37.10,0.0000,1.5000,1.5000,0.5733,1.1872,0.4097,1.2709,-0.2442,1.5151
37.23,0.0000,1.5000,1.5000,0.5605,1.1887,0.4063,1.2678,-0.2473,1.5151
37.34,0.0000,1.5000,1.5000,0.5600,1.1882,0.4089,1.2654,-0.2496,1.5151
37.47,0.0000,1.5000,1.5000,0.5467,1.1898,0.4032,1.2641,-0.2509,1.5151
37.60,0.0000,1.5000,1.5000,0.5431,1.1887,0.4060,1.2604,-0.2547,1.5151
37.70,0.0000,1.5000,1.5000,0.5361,1.1867,0.4048,1.2590,-0.2561,1.5151
37.84,0.0000,1.5000,1.5000,0.5268,1.1832,0.4017,1.2586,-0.2564,1.5151
37.94,0.0000,1.5000,1.5000,0.5210,1.1824,0.3996,1.2582,-0.2568,1.5151
38.07,0.0000,1.5000,1.5000,0.5180,1.1827,0.4007,1.2559,-0.2591,1.5151
38.20,0.0000,1.5000,1.5000,0.5078,1.1822,0.3899,1.2614,-0.2537,1.5151
38.30,0.0000,1.5000,1.5000,0.5033,1.1833,0.3840,1.2645,-0.2506,1.5151
38.44,0.0000,1.5000,1.5000,0.4985,1.1850,0.3754,1.2698,-0.2453,1.5151
38.57,0.0000,1.5000,1.5000,0.4986,1.1867,0.3713,1.2731,-0.2420,1.5151
38.67,0.0000,1.5000,1.5000,0.4990,1.1876,0.3697,1.2745,-0.2406,1.5151
38.80,0.0000,1.5000,1.5000,0.4988,1.1853,0.3724,1.2726,-0.2425,1.5151
38.90,0.0000,1.5000,1.5000,0.5009,1.1826,0.3784,1.2687,-0.2464,1.5151
39.04,0.0000,1.5000,1.5000,0.5066,1.1796,0.3887,1.2627,-0.2524,1.5151
39.17,0.0000,1.5000,1.5000,0.5162,1.1780,0.3978,1.2590,-0.2561,1.5151
39.27,0.0000,1.5000,1.5000,0.5248,1.1797,0.4011,1.2592,-0.2559,1.5151
39.40,0.0000,1.5000,1.5000,0.5388,1.1837,0.4034,1.2621,-0.2530,1.5151
39.50,0.0000,1.5000,1.5000,0.5502,1.1851,0.4049,1.2654,-0.2497,1.5151
39.63,0.0000,1.5000,1.5000,0.5656,1.1875,0.4041,1.2722,-0.2429,1.5151
39.74,0.0000,1.5000,1.5000,0.5783,1.1869,0.4037,1.2784,-0.2367,1.5151
39.87,0.0000,1.5000,1.5000,0.5925,1.1866,0.4009,1.2874,-0.2277,1.5151
40.00,0.0000,1.5000,1.5000,0.6059,1.1856,0.3957,1.2982,-0.2168,1.5151
40.10,0.0000,1.5000,1.5000,0.6153,1.1853,0.3896,1.3079,-0.2072,1.5151
40.24,0.0000,1.5000,1.5000,0.6248,1.1861,0.3800,1.3204,-0.1947,1.5151
40.37,0.0000,1.5000,1.5000,0.6317,1.1867,0.3704,1.3316,-0.1834,1.5151
40.47,0.0000,1.5000,1.5000,0.6369,1.1859,0.3626,1.3409,-0.1742,1.5151
40.57,0.0000,1.5000,1.5000,0.6341,1.1863,0.3616,1.3404,-0.1747,1.5151
40.70,0.0000,1.5000,1.5000,0.6446,1.1852,0.3432,1.3611,-0.1539,1.5151
40.83,0.0000,1.5000,1.5000,0.6475,1.1837,0.3314,1.3729,-0.1422,1.5151
40.94,0.0000,1.5000,1.5000,0.6481,1.1833,0.3233,1.3802,-0.1349,1.5151
41.04,0.0000,1.5000,1.5000,0.6475,1.1832,0.3158,1.3864,-0.1287,1.5151
41.17,0.0000,1.5000,1.5000,0.6459,1.1824,0.3051,1.3950,-0.1201,1.5151
41.30,0.0000,1.5000,1.5000,0.6425,1.1824,0.2952,1.4019,-0.1132,1.5151
41.40,0.0000,1.5000,1.5000,0.6393,1.1830,0.2890,1.4056,-0.1095,1.5151
41.53,0.0000,1.5000,1.5000,0.6362,1.1824,0.2821,1.4103,-0.1048,1.5151
41.67,0.0000,1.5000,1.5000,0.6348,1.1823,0.2785,1.4128,-0.1023,1.5151
41.77,0.0000,1.5000,1.5000,0.6359,1.1821,0.2788,1.4131,-0.1020,1.5151
41.90,0.0000,1.5000,1.5000,0.6397,1.1812,0.2822,1.4121,-0.1030,1.5151
42.00,0.0000,1.5000,1.5000,0.6435,1.1811,0.2877,1.4091,-0.1060,1.5151
42.13,0.0000,1.5000,1.5000,0.6486,1.1814,0.2987,1.4018,-0.1132,1.5151
42.23,0.0000,1.5000,1.5000,0.6523,1.1817,0.3115,1.3926,-0.1225,1.5151
42.37,0.0000,1.5000,1.5000,0.6534,1.1822,0.3307,1.3767,-0.1384,1.5151
42.47,0.0000,1.5000,1.5000,0.6519,1.1819,0.3449,1.3640,-0.1511,1.5151
42.60,0.0000,1.5000,1.5000,0.6477,1.1801,0.3628,1.3473,-0.1678,1.5151
42.70,0.0000,1.5000,1.5000,0.6428,1.1783,0.3750,1.3350,-0.1800,1.5151
42.84,0.0000,1.5000,1.5000,0.6428,1.1783,0.3819,1.3292,-0.1859,1.5151
42.97,0.0000,1.5000,1.5000,0.6260,1.1739,0.3980,1.3087,-0.2064,1.5151
43.10,0.0000,1.5000,1.5000,0.6217,1.1702,0.4038,1.3026,-0.2125,1.5151
43.24,0.0000,1.5000,1.5000,0.6193,1.1671,0.4078,1.2989,-0.2161,1.5151
43.37,0.0000,1.5000,1.5000,0.6176,1.1634,0.4110,1.2964,-0.2187,1.5151
43.50,0.0000,1.5000,1.5000,0.6179,1.1587,0.4135,1.2957,-0.2194,1.5151
43.63,0.0000,1.5000,1.5000,0.6177,1.1586,0.4140,1.2951,-0.2199,1.5151
43.77,0.0000,1.5000,1.5000,0.6153,1.1615,0.4135,1.2937,-0.2214,1.5151
43.87,0.0000,1.5000,1.5000,0.6125,1.1625,0.4146,1.2912,-0.2238,1.5151
44.00,0.0000,1.5000,1.5000,0.6085,1.1664,0.4140,1.2888,-0.2263,1.5151
44.10,0.0000,1.5000,1.5000,0.6071,1.1669,0.4141,1.2879,-0.2272,1.5151
44.23,0.0000,1.5000,1.5000,0.6047,1.1698,0.4132,1.2868,-0.2283,1.5151
44.33,0.0000,1.5000,1.5000,0.6030,1.1717,0.4124,1.2861,-0.2289,1.5151
44.47,0.0000,1.5000,1.5000,0.6021,1.1730,0.4117,1.2860,-0.2290,1.5151
44.60,0.0000,1.5000,1.5000,0.6010,1.1749,0.4107,1.2859,-0.2292,1.5151
44.73,0.0000,1.5000,1.5000,0.6017,1.1757,0.4095,1.2870,-0.2280,1.5151
44.87,0.0000,1.5000,1.5000,0.6014,1.1760,0.4096,1.2867,-0.2283,1.5151
44.97,0.0000,1.5000,1.5000,0.6014,1.1758,0.4098,1.2866,-0.2285,1.5151
45.10,0.0000,1.5000,1.5000,0.6010,1.1767,0.4092,1.2867,-0.2284,1.5151
45.20,0.0000,1.5000,1.5000,0.6011,1.1766,0.4092,1.2868,-0.2283,1.5151
45.34,0.0000,1.5000,1.5000,0.6012,1.1764,0.4093,1.2868,-0.2283,1.5151
45.47,0.0000,1.5000,1.5000,0.6011,1.1766,0.4091,1.2868,-0.2282,1.5151
45.57,0.0000,1.5000,1.5000,0.6012,1.1766,0.4092,1.2868,-0.2283,1.5151
45.70,0.0000,1.5000,1.5000,0.6012,1.1766,0.4091,1.2869,-0.2282,1.5151
45.80,0.0000,1.5000,1.5000,0.6012,1.1766,0.4092,1.2868,-0.2282,1.5151
45.93,0.0000,1.5000,1.5000,0.6012,1.1766,0.4091,1.2869,-0.2282,1.5151
46.07,0.0000,1.5000,1.5000,0.6012,1.1765,0.4092,1.2869,-0.2282,1.5151
46.17,0.0000,1.5000,1.5000,0.6012,1.1766,0.4092,1.2869,-0.2282,1.5151
46.27,0.0000,1.5000,1.5000,0.6012,1.1767,0.4091,1.2869,-0.2282,1.5151
46.37,0.0000,1.5000,1.5000,0.6011,1.1768,0.4090,1.2869,-0.2282,1.5151
46.47,0.0000,1.5000,1.5000,0.6012,1.1766,0.4091,1.2869,-0.2282,1.5151
46.57,0.0000,1.5000,1.5000,0.6012,1.1767,0.4091,1.2869,-0.2282,1.5151
46.67,0.0000,1.5000,1.5000,0.6012,1.1767,0.4090,1.2870,-0.2281,1.5151
46.80,0.0000,1.5000,1.5000,0.6013,1.1767,0.4090,1.2870,-0.2281,1.5151
46.93,0.0000,1.5000,1.5000,0.6013,1.1766,0.4090,1.2870,-0.2281,1.5151
47.03,0.0000,1.5000,1.5000,0.6013,1.1766,0.4091,1.2870,-0.2281,1.5151
47.17,0.0000,1.5000,1.5000,0.6013,1.1766,0.4091,1.2870,-0.2281,1.5151
47.30,0.0000,1.5000,1.5000,0.6013,1.1767,0.4090,1.2870,-0.2281,1.5151
47.40,0.0000,1.5000,1.5000,0.6013,1.1766,0.4090,1.2870,-0.2281,1.5151
47.53,0.0000,1.5000,1.5000,0.6014,1.1765,0.4091,1.2870,-0.2281,1.5151
47.63,0.0000,1.5000,1.5000,0.6013,1.1766,0.4091,1.2869,-0.2281,1.5151
47.73,0.0000,1.5000,1.5000,0.6013,1.1767,0.4090,1.2870,-0.2281,1.5151
47.87,0.0000,1.5000,1.5000,0.6014,1.1766,0.4090,1.2870,-0.2281,1.5151
47.97,0.0000,1.5000,1.5000,0.6014,1.1766,0.4091,1.2870,-0.2280,1.5151
48.07,0.0000,1.5000,1.5000,0.6014,1.1767,0.4090,1.2871,-0.2280,1.5151
48.20,0.0000,1.5000,1.5000,0.6013,1.1769,0.4089,1.2871,-0.2280,1.5151
48.33,0.0000,1.5000,1.5000,0.6018,1.1758,0.4096,1.2870,-0.2281,1.5151
48.43,0.0000,1.5000,1.5000,0.6012,1.1769,0.4088,1.2871,-0.2280,1.5151
48.57,0.0000,1.5000,1.5000,0.6015,1.1766,0.4089,1.2872,-0.2279,1.5151
48.70,0.0000,1.5000,1.5000,0.6013,1.1768,0.4090,1.2870,-0.2281,1.5151
48.83,0.0000,1.5000,1.5000,0.6014,1.1768,0.4088,1.2872,-0.2279,1.5151
48.97,0.0000,1.5000,1.5000,0.6015,1.1766,0.4090,1.2872,-0.2279,1.5151
49.10,0.0000,1.5000,1.5000,0.6015,1.1772,0.4087,1.2872,-0.2279,1.5151
49.23,0.0000,1.5000,1.5000,0.6010,1.1770,0.4091,1.2868,-0.2283,1.5151
49.37,0.0000,1.5000,1.5000,0.6011,1.1768,0.4090,1.2869,-0.2282,1.5151
49.47,0.0000,1.5000,1.5000,0.6061,1.1588,0.4214,1.2834,-0.2317,1.5151
49.57,0.0000,1.5000,1.5000,0.6168,1.1293,0.4259,1.2929,-0.2222,1.5151
49.70,0.0000,1.5000,1.5000,0.6292,1.1306,0.4187,1.3044,-0.2106,1.5151
49.80,0.0000,1.5000,1.5000,0.6239,1.1275,0.4222,1.2998,-0.2152,1.5151
49.90,0.0000,1.5000,1.5000,0.6287,1.1091,0.4213,1.3083,-0.2067,1.5151
50.03,0.0000,1.5000,1.5000,0.6249,1.0889,0.4240,1.3105,-0.2045,1.5151
50.13,0.0000,1.5000,1.5000,0.6096,1.0884,0.4342,1.2949,-0.2201,1.5151
50.27,0.0000,1.5000,1.5000,0.5787,1.1023,0.4430,1.2690,-0.2461,1.5151
50.40,0.0000,1.5000,1.5000,0.5914,1.0797,0.4328,1.2904,-0.2246,1.5151
50.53,0.0000,1.5000,1.5000,0.6077,1.1010,0.4312,1.2926,-0.2225,1.5151
50.63,0.0000,1.5000,1.5000,0.6004,1.1215,0.4348,1.2800,-0.2351,1.5151
50.77,0.0000,1.5000,1.5000,0.5981,1.1419,0.4297,1.2773,-0.2378,1.5151
50.90,0.0000,1.5000,1.5000,0.5993,1.1387,0.4308,1.2778,-0.2373,1.5151
51.00,0.0000,1.5000,1.5000,0.5915,1.1677,0.4188,1.2764,-0.2386,1.5151
51.13,0.0000,1.5000,1.5000,0.5871,1.1891,0.4012,1.2840,-0.2310,1.5151
51.23,0.0000,1.5000,1.5000,0.5897,1.1984,0.3908,1.2919,-0.2231,1.5151
51.37,0.0000,1.5000,1.5000,0.5836,1.1962,0.3905,1.2899,-0.2252,1.5151
51.47,0.0000,1.5000,1.5000,0.5877,1.1978,0.3895,1.2922,-0.2229,1.5151
51.57,0.0000,1.5000,1.5000,0.5817,1.1970,0.3947,1.2853,-0.2298,1.5151
51.70,0.0000,1.5000,1.5000,0.5714,1.2077,0.3815,1.2896,-0.2255,1.5151
51.83,0.0000,1.5000,1.5000,0.5775,1.2015,0.3882,1.2880,-0.2271,1.5151
51.93,0.0000,1.5000,1.5000,0.5784,1.1980,0.3883,1.2890,-0.2260,1.5151
52.07,0.0000,1.5000,1.5000,0.5747,1.2020,0.3871,1.2875,-0.2276,1.5151
52.20,0.0000,1.5000,1.5000,0.5721,1.1978,0.3892,1.2855,-0.2295,1.5151
52.30,0.0000,1.5000,1.5000,0.5675,1.1925,0.4035,1.2724,-0.2427,1.5151
52.40,0.0000,1.5000,1.5000,0.5618,1.1932,0.3986,1.2739,-0.2412,1.5151
52.53,0.0000,1.5000,1.5000,0.5573,1.2006,0.3900,1.2776,-0.2375,1.5151
52.67,0.0000,1.5000,1.5000,0.5487,1.2002,0.3819,1.2811,-0.2340,1.5151
52.80,0.0000,1.5000,1.5000,0.5499,1.1988,0.3853,1.2789,-0.2361,1.5151
52.93,0.0000,1.5000,1.5000,0.5370,1.1991,0.3848,1.2738,-0.2413,1.5151
53.07,0.0000,1.5000,1.5000,0.5358,1.1969,0.3862,1.2726,-0.2424,1.5151
53.20,0.0000,1.5000,1.5000,0.5361,1.2004,0.3824,1.2752,-0.2399,1.5151
53.33,0.0000,1.5000,1.5000,0.5372,1.2029,0.3776,1.2793,-0.2357,1.5151
53.47,0.0000,1.5000,1.5000,0.5383,1.2034,0.3768,1.2803,-0.2348,1.5151
53.60,0.0000,1.5000,1.5000,0.5398,1.2036,0.3767,1.2810,-0.2341,1.5151
53.70,0.0000,1.5000,1.5000,0.5400,1.2026,0.3792,1.2792,-0.2359,1.5151
53.84,0.0000,1.5000,1.5000,0.5400,1.2037,0.3790,1.2790,-0.2360,1.5151
53.94,0.0000,1.5000,1.5000,0.0222,1.5476,-0.2867,1.7875,0.2724,1.5151
54.07,0.0000,1.5000,1.5000,0.0273,1.5484,-0.2876,1.7885,0.2734,1.5151
54.20,0.0000,1.5000,1.5000,0.0322,1.5443,-0.2797,1.7806,0.2655,1.5151
54.30,0.0000,1.5000,1.5000,0.0368,1.5391,-0.2707,1.7715,0.2565,1.5151
54.43,0.0000,1.5000,1.5000,0.0449,1.5360,-0.2627,1.7637,0.2486,1.5151
54.54,0.0000,1.5000,1.5000,0.0488,1.5319,-0.2583,1.7592,0.2442,1.5151
54.67,0.0000,1.5000,1.5000,0.0473,1.5264,-0.2536,1.7544,0.2393,1.5151
54.80,0.0000,1.5000,1.5000,0.0466,1.5276,-0.2487,1.7496,0.2345,1.5151
54.90,0.0000,1.5000,1.5000,0.0446,1.5271,-0.2485,1.7493,0.2342,1.5151
55.04,0.0000,1.5000,1.5000,0.0401,1.5275,-0.2474,1.7481,0.2330,1.5151
55.14,0.0000,1.5000,1.5000,0.0377,1.5278,-0.2472,1.7478,0.2328,1.5151
55.27,0.0000,1.5000,1.5000,0.0333,1.5293,-0.2457,1.7462,0.2312,1.5151
55.37,0.0000,1.5000,1.5000,0.0250,1.5372,-0.2472,1.7478,0.2327,1.5151
55.50,0.0000,1.5000,1.5000,0.0210,1.5505,-0.2576,1.7585,0.2434,1.5151
55.60,0.0000,1.5000,1.5000,0.0235,1.5500,-0.2658,1.7667,0.2516,1.5151
55.73,0.0000,1.5000,1.5000,0.0335,1.5451,-0.2922,1.7931,0.2780,1.5151
55.83,0.0000,1.5000,1.5000,0.0412,1.5361,-0.3040,1.8049,0.2898,1.5151
55.93,0.0000,1.5000,1.5000,0.0523,1.5235,-0.3170,1.8179,0.3028,1.5151
56.03,0.0000,1.5000,1.5000,0.0582,1.5238,-0.3184,1.8195,0.3044,1.5151
56.17,0.0000,1.5000,1.5000,0.0660,1.5216,-0.3110,1.8123,0.2973,1.5151
56.27,0.0000,1.5000,1.5000,0.0618,1.5300,-0.2946,1.7959,0.2809,1.5151
56.37,0.0000,1.5000,1.5000,0.0532,1.5241,-0.2732,1.7741,0.2591,1.5151
56.47,0.0000,1.5000,1.5000,0.0367,1.5234,-0.2588,1.7593,0.2442,1.5151
56.60,0.0000,1.5000,1.5000,0.0211,1.5214,-0.2429,1.7432,0.2281,1.5151
56.73,0.0000,1.5000,1.5000,0.0109,1.5177,-0.2334,1.7335,0.2185,1.5151
56.84,0.0000,1.5000,1.5000,0.0078,1.5127,-0.2240,1.7240,0.2090,1.5151
56.97,0.0000,1.5000,1.5000,0.0031,1.4989,-0.2099,1.7099,0.1948,1.5151
57.07,0.0000,1.5000,1.5000,0.0009,1.4919,-0.1959,1.6959,0.1808,1.5151
57.20,0.0000,1.5000,1.5000,0.0009,1.4914,-0.1773,1.6773,0.1623,1.5151
57.30,0.0000,1.5000,1.5000,-0.0021,1.4886,-0.1661,1.6662,0.1511,1.5151
57.43,0.0000,1.5000,1.5000,-0.0067,1.4829,-0.1505,1.6506,0.1356,1.5151
57.53,0.0000,1.5000,1.5000,-0.0085,1.4725,-0.1347,1.6349,0.1198,1.5151
57.67,0.0000,1.5000,1.5000,-0.0082,1.4684,-0.1138,1.6142,0.0991,1.5151
57.77,0.0000,1.5000,1.5000,-0.0089,1.4645,-0.1022,1.6026,0.0875,1.5151
57.90,0.0000,1.5000,1.5000,-0.0084,1.4623,-0.0925,1.5930,0.0779,1.5151
58.04,0.0000,1.5000,1.5000,-0.0080,1.4614,-0.0886,1.5891,0.0741,1.5151
58.17,0.0000,1.5000,1.5000,-0.0083,1.4623,-0.0914,1.5919,0.0768,1.5151
58.27,0.0000,1.5000,1.5000,-0.0092,1.4641,-0.0948,1.5953,0.0802,1.5151
58.40,0.0000,1.5000,1.5000,-0.0113,1.4659,-0.1004,1.6008,0.0857,1.5151
58.54,0.0000,1.5000,1.5000,-0.0119,1.4684,-0.1038,1.6042,0.0891,1.5151
58.64,0.0000,1.5000,1.5000,-0.0131,1.4712,-0.1061,1.6064,0.0914,1.5151
58.74,0.0000,1.5000,1.5000,-0.0106,1.4743,-0.1093,1.6095,0.0945,1.5151
58.87,0.0000,1.5000,1.5000,-0.0087,1.4807,-0.1140,1.6141,0.0991,1.5151
58.97,0.0000,1.5000,1.5000,-0.0044,1.4819,-0.1139,1.6140,0.0990,1.5151
59.10,0.0000,1.5000,1.5000,0.0006,1.4795,-0.1202,1.6203,0.1053,1.5151
59.20,0.0000,1.5000,1.5000,0.0025,1.4816,-0.1269,1.6270,0.1120,1.5151
59.34,0.0000,1.5000,1.5000,0.0032,1.4836,-0.1367,1.6368,0.1217,1.5151
59.44,0.0000,1.5000,1.5000,0.0026,1.4847,-0.1422,1.6423,0.1272,1.5151
59.54,0.0000,1.5000,1.5000,0.0015,1.4869,-0.1453,1.6454,0.1303,1.5151
59.67,0.0000,1.5000,1.5000,0.0011,1.4876,-0.1468,1.6469,0.1318,1.5151
59.80,0.0000,1.5000,1.5000,0.0017,1.4883,-0.1471,1.6471,0.1321,1.5151
59.94,0.0000,1.5000,1.5000,0.0022,1.4883,-0.1460,1.6461,0.1310,1.5151
60.07,0.0000,1.5000,1.5000,0.0029,1.4880,-0.1465,1.6465,0.1314,1.5151
60.17,0.0000,1.5000,1.5000,0.0027,1.4878,-0.1473,1.6473,0.1323,1.5151
60.27,0.0000,1.5000,1.5000,0.0023,1.4884,-0.1480,1.6480,0.1329,1.5151
60.40,0.0000,1.5000,1.5000,0.0011,1.4886,-0.1493,1.6493,0.1342,1.5151
60.52,0.0000,1.5000,1.5000,0.0005,1.4888,-0.1497,1.6497,0.1346,1.5151
60.62,0.0000,1.5000,1.5000,-0.0002,1.4882,-0.1494,1.6495,0.1344,1.5151
60.72,0.0000,1.5000,1.5000,-0.0008,1.4873,-0.1483,1.6484,0.1333,1.5151
60.83,0.0000,1.5000,1.5000,-0.0024,1.4860,-0.1466,1.6467,0.1316,1.5151
60.94,0.0000,1.5000,1.5000,-0.0032,1.4868,-0.1458,1.6459,0.1308,1.5151
61.04,0.0000,1.5000,1.5000,-0.0033,1.4866,-0.1455,1.6455,0.1304,1.5151
61.15,0.0000,1.5000,1.5000,-0.0034,1.4866,-0.1457,1.6457,0.1307,1.5151
61.27,0.0000,1.5000,1.5000,-0.0033,1.4867,-0.1463,1.6463,0.1313,1.5151
61.38,0.0000,1.5000,1.5000,-0.0036,1.4869,-0.1466,1.6466,0.1315,1.5151
61.49,0.0000,1.5000,1.5000,-0.0037,1.4874,-0.1466,1.6467,0.1316,1.5151
61.60,0.0000,1.5000,1.5000,-0.0037,1.4874,-0.1471,1.6472,0.1321,1.5151
61.70,0.0000,1.5000,1.5000,-0.0038,1.4875,-0.1475,1.6475,0.1325,1.5151
61.80,0.0000,1.5000,1.5000,-0.0037,1.4878,-0.1481,1.6481,0.1330,1.5151
61.90,0.0000,1.5000,1.5000,-0.0034,1.4879,-0.1483,1.6484,0.1333,1.5151
62.02,0.0000,1.5000,1.5000,-0.0041,1.4884,-0.1491,1.6491,0.1340,1.5151
62.13,0.0000,1.5000,1.5000,-0.0024,1.4909,-0.1492,1.6492,0.1342,1.5151
62.23,0.0000,1.5000,1.5000,0.0010,1.4913,-0.1492,1.6493,0.1342,1.5151
62.34,0.0000,1.5000,1.5000,0.0034,1.4920,-0.1491,1.6491,0.1340,1.5151
62.45,0.0000,1.5000,1.5000,0.0053,1.4923,-0.1501,1.6501,0.1351,1.5151
62.57,0.0000,1.5000,1.5000,0.0062,1.4923,-0.1521,1.6521,0.1370,1.5151
62.67,0.0000,1.5000,1.5000,0.0057,1.4925,-0.1542,1.6542,0.1392,1.5151
62.79,0.0000,1.5000,1.5000,0.0049,1.4927,-0.1549,1.6550,0.1399,1.5151
62.90,0.0000,1.5000,1.5000,0.0043,1.4929,-0.1537,1.6537,0.1386,1.5151
63.00,0.0000,1.5000,1.5000,0.0037,1.4922,-0.1520,1.6521,0.1370,1.5151
63.10,0.0000,1.5000,1.5000,0.0030,1.4911,-0.1507,1.6507,0.1356,1.5151
63.22,0.0000,1.5000,1.5000,0.0026,1.4910,-0.1503,1.6503,0.1353,1.5151
63.32,0.0000,1.5000,1.5000,0.0046,1.4905,-0.1503,1.6504,0.1353,1.5151
63.43,0.0000,1.5000,1.5000,0.0064,1.4905,-0.1517,1.6517,0.1366,1.5151
63.54,0.0000,1.5000,1.5000,0.0067,1.4906,-0.1522,1.6523,0.1372,1.5151
63.65,0.0000,1.5000,1.5000,0.0056,1.4907,-0.1514,1.6515,0.1364,1.5151
63.75,0.0000,1.5000,1.5000,0.0045,1.4890,-0.1483,1.6484,0.1333,1.5151
63.85,0.0000,1.5000,1.5000,0.0011,1.4857,-0.1415,1.6416,0.1265,1.5151
63.97,0.0000,1.5000,1.5000,-0.0047,1.4826,-0.1256,1.6257,0.1106,1.5151
64.07,0.0000,1.5000,1.5000,-0.0093,1.4807,-0.1044,1.6045,0.0895,1.5151
64.18,0.0000,1.5000,1.5000,-0.0150,1.4824,-0.0776,1.5778,0.0627,1.5151
64.29,0.0000,1.5000,1.5000,-0.0222,1.4799,-0.0375,1.5378,0.0227,1.5151
64.40,0.0000,1.5000,1.5000,-0.0279,1.4756,0.0075,1.4929,-0.0221,1.5151
64.52,0.0000,1.5000,1.5000,-0.0338,1.4708,0.0484,1.4523,-0.0627,1.5151
64.62,0.0000,1.5000,1.5000,-0.0391,1.4667,0.0798,1.4211,-0.0940,1.5151
64.73,0.0000,1.5000,1.5000,-0.0448,1.4614,0.1058,1.3954,-0.1196,1.5151
64.85,0.0000,1.5000,1.5000,-0.0494,1.4554,0.1
